,accession,assembly,biological_replicates,file_format,file_size,output_type,status,url,organism,cell_line,target
1,ENCFF881WWO,GRCh38,[2],bigWig,273343054,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/458daf0e-e7c8-40ff-9302-546bc79524f1/ENCFF881WWO.bigWig,human,GM12878,ZBTB33
2,ENCFF952NQI,hg19,[1],bigWig,300660016,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/7f1626ba-5c8e-4f23-b7c9-fb9560f98155/ENCFF952NQI.bigWig,human,GM12878,ZBTB33
0,ENCFF440VUW,GRCh38,[1],bigWig,1431447935,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/31/8d49f214-2479-41e6-b956-393f76e852b4/ENCFF440VUW.bigWig,human,K562,REST
1,ENCFF413WUI,GRCh38,"[1, 2]",bigWig,2506848343,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/31/f079ff15-d0ab-4872-8db6-50a0e7146f1f/ENCFF413WUI.bigWig,human,K562,REST
0,ENCFF686MKA,hg19,"[1, 2]",bigWig,2170837841,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/29facdc8-4e15-42c7-8be3-3660bd948ad7/ENCFF686MKA.bigWig,human,MCF-7,ZNF217
0,ENCFF304XLK,GRCh38,[2],bigWig,475366588,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/19/022db4c5-ece2-480f-9e2c-000f52c96a1e/ENCFF304XLK.bigWig,human,IMR-90,H2BK120ac
1,ENCFF877UBU,hg19,[1],bigWig,312705451,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/20/7b854a74-e999-4716-9cc2-d73f9f975190/ENCFF877UBU.bigWig,human,IMR-90,H2BK120ac
0,ENCFF085DRU,hg19,[1],bigWig,1267983983,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/129adeb9-f798-4c67-bfa5-9dc16fc19437/ENCFF085DRU.bigWig,human,HEK293,ZNF530
1,ENCFF098XPE,hg19,[2],bigWig,1231278774,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/a4d6e119-c558-45a4-8544-87fbd1bfcb6c/ENCFF098XPE.bigWig,human,HEK293,ZNF530
0,ENCFF507BWP,hg19,[1],bigWig,263012853,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/19/70488a15-53dd-4054-84be-4d6147583ede/ENCFF507BWP.bigWig,human,GM12878,E2F4
1,ENCFF371NNZ,hg19,[2],bigWig,259360946,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/19/c3ee1764-3e08-4c04-a725-c39c9739284f/ENCFF371NNZ.bigWig,human,GM12878,E2F4
2,ENCFF926RPL,hg19,"[1, 2]",bigWig,511029366,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/19/e6ee3d28-4101-4152-a1d6-889e7949d23b/ENCFF926RPL.bigWig,human,GM12878,E2F4
3,ENCFF662YTA,GRCh38,[2],bigWig,258651771,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/19/3e461770-93d1-43b2-ae40-9245571eac0b/ENCFF662YTA.bigWig,human,GM12878,E2F4
0,ENCFF893YZB,hg19,"[1, 4]",bigWig,937796395,fold change over control,archived,https://encode-public.s3.amazonaws.com/2015/11/03/90b42be5-77e3-4346-982a-1636b97f5ac9/ENCFF893YZB.bigWig,human,K562,CEBPZ
1,ENCFF835EFY,hg19,[4],bigWig,447939293,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/11/03/f367d9e1-fb4f-41a1-b69e-f09a421dac18/ENCFF835EFY.bigWig,human,K562,CEBPZ
2,ENCFF733QCO,hg19,[1],bigWig,393908005,fold change over control,archived,https://encode-public.s3.amazonaws.com/2015/11/03/057c65b3-072b-43cb-84fe-7dd59706858a/ENCFF733QCO.bigWig,human,K562,CEBPZ
3,ENCFF234DNB,GRCh38,[1],bigWig,387423870,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/e4530b42-367e-4f8a-8367-fa6b187b592c/ENCFF234DNB.bigWig,human,K562,CEBPZ
0,ENCFF364BPR,GRCh38,"[1, 2]",bigWig,465661925,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/c5491489-2e68-49da-8020-e787508dfaed/ENCFF364BPR.bigWig,human,PFSK-1,REST
1,ENCFF950TTB,hg19,[1],bigWig,306641766,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/ea30e5a6-862a-4b59-beb0-80cceb1b4b1b/ENCFF950TTB.bigWig,human,PFSK-1,REST
2,ENCFF149BDF,hg19,"[1, 2]",bigWig,467191399,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/4e8c350a-59d3-4b7f-b454-9cb690363f4f/ENCFF149BDF.bigWig,human,PFSK-1,REST
0,ENCFF663IWV,GRCh38,[2],bigWig,444944081,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/b319c4a9-ff0d-46ba-822c-1168b05369cf/ENCFF663IWV.bigWig,human,HepG2,BHLHE40
1,ENCFF493DPP,hg19,[1],bigWig,455428008,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/09/727f22c9-38bb-4b4a-a083-48e7955b9bc8/ENCFF493DPP.bigWig,human,HepG2,BHLHE40
0,ENCFF668RXF,GRCh38,[1],bigWig,558320929,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/6aa7abea-b9e8-4d51-afff-25429d4ebb9a/ENCFF668RXF.bigWig,human,A549,ATF3
1,ENCFF406LCV,GRCh38,[2],bigWig,684036430,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/0ac4e98b-fa88-4f60-b34f-39ea1a0212cc/ENCFF406LCV.bigWig,human,A549,ATF3
2,ENCFF705EUJ,GRCh38,"[1, 2]",bigWig,968417451,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/efd81c2f-0ef0-44a3-bc7e-8b3d0799d4c0/ENCFF705EUJ.bigWig,human,A549,ATF3
0,ENCFF655OJN,GRCh38,[1],bigWig,614502865,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/09/2f5211f0-28a1-4c9b-bc07-ca59e0539c81/ENCFF655OJN.bigWig,human,HepG2,KAT7
1,ENCFF199HFT,hg19,[1],bigWig,679915728,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/09/c3bff9e7-e91a-4fca-8fb6-e120e55df8db/ENCFF199HFT.bigWig,human,HepG2,KAT7
0,ENCFF874TWD,GRCh38,[2],bigWig,472138930,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/04/26b5c880-e797-47ba-905d-3e77c72d6924/ENCFF874TWD.bigWig,human,iPS-20b,H3K9ac
1,ENCFF095DEK,GRCh38,"[1, 2]",bigWig,1101604487,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/04/98a85828-13c6-4fc7-86fc-164ac9a1bb23/ENCFF095DEK.bigWig,human,iPS-20b,H3K9ac
2,ENCFF805MBF,GRCh38,[1],bigWig,904198785,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/04/9609fdc2-5ec3-40be-9956-019d04d7b037/ENCFF805MBF.bigWig,human,iPS-20b,H3K9ac
3,ENCFF714RAS,hg19,[1],bigWig,905223334,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/02/b598de1f-1123-4039-9eb2-97eeb77f71f2/ENCFF714RAS.bigWig,human,iPS-20b,H3K9ac
0,ENCFF270OIC,hg19,[1],bigWig,1482459583,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/0147200a-b44a-4e56-a194-76a6d5c1d061/ENCFF270OIC.bigWig,human,HEK293,GFI1B
0,ENCFF508BCS,GRCh38,[1],bigWig,143673547,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/a3aa8727-0e2c-4cf6-b08e-c222f16ae96c/ENCFF508BCS.bigWig,human,WI38,H3K4me3
1,ENCFF319QVY,GRCh38,"[1, 2]",bigWig,258761756,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/55097702-56c9-40a0-af3b-fac7ac19270e/ENCFF319QVY.bigWig,human,WI38,H3K4me3
0,ENCFF310PBG,hg19,[1],bigWig,444102279,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/11/19/4ccb4294-35ed-4b22-bcf3-c0d273b3ff5e/ENCFF310PBG.bigWig,human,HepG2,KDM1A
0,ENCFF986VKS,hg19,[2],bigWig,1796126072,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/03/117b2db3-04b6-4f10-a7ad-ce0a1e149cd8/ENCFF986VKS.bigWig,human,H1,KDM1A
0,ENCFF310PAV,GRCh38,[2],bigWig,902524511,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/03/a3a7a1f4-ffe6-4ab7-93a0-147bbe349acd/ENCFF310PAV.bigWig,human,HCT116,H3K9ac
0,ENCFF741BVS,GRCh38,"[1, 2]",bigWig,2703589883,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/02/29099d67-27db-4f25-89a8-44bbd0564a30/ENCFF741BVS.bigWig,human,K562,HDAC1
1,ENCFF319EUG,hg19,[2],bigWig,2256747106,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/19/af4fb610-b9cf-4f45-8166-e416916cce9d/ENCFF319EUG.bigWig,human,K562,HDAC1
2,ENCFF330MTO,hg19,"[1, 2]",bigWig,2701766665,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/19/4efc826f-9973-443b-8a00-c03d715b2f14/ENCFF330MTO.bigWig,human,K562,HDAC1
0,ENCFF160LMN,GRCh38,[1],bigWig,1104295559,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/01/9afd35e2-3528-4056-9729-50b7a2823a6c/ENCFF160LMN.bigWig,human,ACC112,H3K4me3
0,ENCFF988QZX,GRCh38,[2],bigWig,262061172,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/a1ff4854-3bb3-438b-a882-5321a9ce46cf/ENCFF988QZX.bigWig,human,GM12878,ETS1
1,ENCFF103EJS,GRCh38,"[1, 2]",bigWig,487982582,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/11295fd9-1775-415c-af3a-2b961f576fe9/ENCFF103EJS.bigWig,human,GM12878,ETS1
2,ENCFF419ZNP,hg19,[1],bigWig,295857791,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/07f8ae68-03ff-49b9-a99f-01a3d6bf65c9/ENCFF419ZNP.bigWig,human,GM12878,ETS1
0,ENCFF478HTH,GRCh38,[1],bigWig,1082961155,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/11/8ad834ca-e4c3-47d0-aef3-b3b733b24a45/ENCFF478HTH.bigWig,human,K562,CHAMP1
1,ENCFF775ZMD,hg19,"[1, 3]",bigWig,2263405500,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/11/adbfdc18-4abb-4639-b045-b88fb3b3d8ad/ENCFF775ZMD.bigWig,human,K562,CHAMP1
0,ENCFF574GUS,GRCh38,[2],bigWig,453644684,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/07/08f42781-1c26-4f5f-8eb1-0bf7d4f565fd/ENCFF574GUS.bigWig,human,DOHH2,H2AFZ
0,ENCFF819GWI,hg19,[1],bigWig,1503856575,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/3471f254-4945-40a1-8406-98e97e33bfc5/ENCFF819GWI.bigWig,human,HEK293,ZNF701
1,ENCFF420FNT,GRCh38,[2],bigWig,1472793142,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/820cfe17-c828-42ee-9ba6-70b629afcf67/ENCFF420FNT.bigWig,human,HEK293,ZNF701
2,ENCFF172ZJC,GRCh38,"[1, 2]",bigWig,2027399581,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/d5135c45-6499-4e35-b009-976cb1e6cbfd/ENCFF172ZJC.bigWig,human,HEK293,ZNF701
0,ENCFF221GXM,GRCh38,[1],bigWig,274261767,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/14/744a68ee-6f0f-4ab6-912f-97faa9e87478/ENCFF221GXM.bigWig,human,HCT116,CTCF
1,ENCFF640TXZ,GRCh38,[2],bigWig,245323622,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/14/b3146d89-2e33-43b7-8db1-fa8ab29b99c7/ENCFF640TXZ.bigWig,human,HCT116,CTCF
0,ENCFF417XYW,GRCh38,[1],bigWig,574500239,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/15/d4552eac-99b3-4233-b38a-1a2dae73bdf6/ENCFF417XYW.bigWig,human,MCF-7,CTCF
1,ENCFF491LKK,GRCh38,[2],bigWig,298023103,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/15/1ef546ce-ff91-45a3-a0e9-74d1e32c46f1/ENCFF491LKK.bigWig,human,MCF-7,CTCF
2,ENCFF991NDB,GRCh38,"[1, 2]",bigWig,781606636,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/15/09d1d648-2ff7-413d-8b31-a14cc81b3a23/ENCFF991NDB.bigWig,human,MCF-7,CTCF
0,ENCFF434PYK,hg19,[1],bigWig,479769197,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/14/3e1ebac2-4dba-4ea8-9d5c-a2215ed7cd36/ENCFF434PYK.bigWig,human,K562,BHLHE40
1,ENCFF765OJY,hg19,"[1, 2]",bigWig,807870591,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/14/ba277efc-736d-44fc-8393-c62206dcdb83/ENCFF765OJY.bigWig,human,K562,BHLHE40
2,ENCFF212NIJ,GRCh38,[1],bigWig,475540567,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/14/aebb9f67-ae80-47b6-a434-3414912b436b/ENCFF212NIJ.bigWig,human,K562,BHLHE40
3,ENCFF505LZQ,GRCh38,"[1, 2]",bigWig,808225766,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/14/4570dabd-33e0-4ea9-b724-7f331917c397/ENCFF505LZQ.bigWig,human,K562,BHLHE40
0,ENCFF375LJC,GRCh38,"[1, 2]",bigWig,877585083,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/09/1431b118-09a8-4c0a-82b4-848c1c8317ac/ENCFF375LJC.bigWig,human,HepG2,FOXP1
0,ENCFF503FCH,hg19,"[1, 2]",bigWig,707972946,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/01/fd56214f-378d-4dd1-8354-797d21a14e54/ENCFF503FCH.bigWig,human,SK-N-SH,JUND
0,ENCFF894KAJ,hg19,[1],bigWig,518558390,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/10/31/51d79a53-3437-4048-aa57-f3afea2dde00/ENCFF894KAJ.bigWig,human,GM12878,ETV6
1,ENCFF486PYA,hg19,"[1, 2]",bigWig,1117677730,fold change over control,archived,https://encode-public.s3.amazonaws.com/2015/10/31/a98f9bf2-7da6-4be4-9cee-2bd0f786fa4a/ENCFF486PYA.bigWig,human,GM12878,ETV6
2,ENCFF662NZE,GRCh38,[1],bigWig,509114173,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/64bbf9d6-af29-4f27-8f94-1728c13c1ea0/ENCFF662NZE.bigWig,human,GM12878,ETV6
0,ENCFF658GJX,GRCh38,[1],bigWig,300251488,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/5807ae48-d7c8-417d-903d-d8b30dc73aa8/ENCFF658GJX.bigWig,human,HepG2,HBP1
0,ENCFF260JEF,hg19,[2],bigWig,192735828,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/20/2bacba87-692f-4c99-aa60-24b70bbf2f2d/ENCFF260JEF.bigWig,human,GM12878,WRNIP1
1,ENCFF526WWD,hg19,"[1, 2]",bigWig,403694096,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/20/aa1cb9d8-e894-4095-9177-c49ff4bffcdb/ENCFF526WWD.bigWig,human,GM12878,WRNIP1
0,ENCFF754KJX,hg19,[2],bigWig,468719749,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/6d19f7cb-d1c1-4183-8dfd-84fc5e33dd44/ENCFF754KJX.bigWig,human,HepG2,MAFK
1,ENCFF816KVE,hg19,"[1, 2]",bigWig,809341664,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/529322ec-93c1-458b-a6d8-675f52e32205/ENCFF816KVE.bigWig,human,HepG2,MAFK
2,ENCFF309DBR,GRCh38,[1],bigWig,496913238,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/31/53a2d621-75a1-4483-89d1-011fdd51d79f/ENCFF309DBR.bigWig,human,HepG2,MAFK
3,ENCFF931OYF,GRCh38,"[1, 2]",bigWig,814047939,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/31/f5e9de6b-1e3a-4da3-805f-3849f1800f8a/ENCFF931OYF.bigWig,human,HepG2,MAFK
0,ENCFF816USG,hg19,[1],bigWig,1383539872,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/2ed83d2d-d033-47d2-abfb-b00ec2bb2088/ENCFF816USG.bigWig,human,HEK293,OSR2
1,ENCFF432KXE,GRCh38,[1],bigWig,1389315276,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/28/30c99291-1925-40bf-bfef-afd93789f219/ENCFF432KXE.bigWig,human,HEK293,OSR2
0,ENCFF273HES,hg19,[2],bigWig,497010718,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/4532349a-dd3e-4581-931d-1db1d2d85c9f/ENCFF273HES.bigWig,human,IMR-90,MAFK
1,ENCFF430NXF,hg19,"[1, 2]",bigWig,848843413,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/6001b557-905d-4bc9-9b40-73d4ae3f9be0/ENCFF430NXF.bigWig,human,IMR-90,MAFK
2,ENCFF665VJL,GRCh38,[2],bigWig,498166750,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/7315da25-87e5-431e-b9f3-2c6610933182/ENCFF665VJL.bigWig,human,IMR-90,MAFK
3,ENCFF329BBV,GRCh38,"[1, 2]",bigWig,858350755,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/31afd269-cfed-4c84-a441-179579a6e375/ENCFF329BBV.bigWig,human,IMR-90,MAFK
0,ENCFF180MCQ,hg19,[1],bigWig,1623294095,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/6c699b8e-f20c-4bff-b9ac-b38d7f7c0905/ENCFF180MCQ.bigWig,human,HEK293,ZNF610
0,ENCFF173TRV,hg19,[1],bigWig,1189334083,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/26484d69-cf2f-4d31-b42f-fa53a8b27a97/ENCFF173TRV.bigWig,human,HEK293,ZNF654
0,ENCFF977SJP,hg19,[1],bigWig,456441686,fold change over control,archived,https://encode-public.s3.amazonaws.com/2015/11/03/d8b4497e-2821-4438-a86b-3efa7a3d9ff9/ENCFF977SJP.bigWig,human,HepG2,ZNF384
1,ENCFF956STZ,hg19,[2],bigWig,466459909,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/11/03/ef17e137-a496-45f3-a80a-9225ebcbe70c/ENCFF956STZ.bigWig,human,HepG2,ZNF384
2,ENCFF385RJP,hg19,"[1, 2]",bigWig,1033170428,fold change over control,archived,https://encode-public.s3.amazonaws.com/2015/11/03/114f5ce9-7791-460e-96df-1a4bb658541d/ENCFF385RJP.bigWig,human,HepG2,ZNF384
3,ENCFF687QJQ,GRCh38,[1],bigWig,475454257,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/61eab58c-7921-4870-8d92-10fa7f6424a2/ENCFF687QJQ.bigWig,human,HepG2,ZNF384
0,ENCFF893EFT,GRCh38,[3],bigWig,1801258882,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/c9e26700-fb51-4557-82f6-ff8b00fb0c22/ENCFF893EFT.bigWig,human,MCF-7,FOS
0,ENCFF659ARN,hg19,"[1, 2]",bigWig,1287741011,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/01/26/ee6b4bc9-2f84-45e8-b9c0-efb6338c1a58/ENCFF659ARN.bigWig,human,OCI-LY3,H3K9ac
1,ENCFF514YOV,GRCh38,"[1, 2]",bigWig,1269039610,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/01/27/7795a4b7-0e48-4782-84b9-666ace7ad07d/ENCFF514YOV.bigWig,human,OCI-LY3,H3K9ac
0,ENCFF259TSP,GRCh38,[2],bigWig,1886507932,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/02/7d67507f-f2b5-4f5a-a97c-bcbbbb71be9f/ENCFF259TSP.bigWig,human,K562,THRAP3
1,ENCFF180WWM,hg19,[2],bigWig,1865545483,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/16/f1422f74-1325-40b1-9491-2e6ff19ccf9e/ENCFF180WWM.bigWig,human,K562,THRAP3
0,ENCFF304CIT,hg19,[1],bigWig,1508184584,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/22e8e657-d970-4373-a70e-85df7d138f58/ENCFF304CIT.bigWig,human,HEK293,SP2
0,ENCFF930GBO,GRCh38,[1],bigWig,1139385191,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/3cb67f31-d674-443a-a432-0571f96ffba5/ENCFF930GBO.bigWig,human,K562,SUPT5H
0,ENCFF877FVN,GRCh38,[1],bigWig,397813578,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/603a4665-2c6d-4f13-a42d-b6911f5bb47c/ENCFF877FVN.bigWig,human,GM12878,ESRRA
1,ENCFF355OHN,GRCh38,[2],bigWig,416143585,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/69f2f7fb-c3bc-4e1a-a5e0-f05e357ca5e4/ENCFF355OHN.bigWig,human,GM12878,ESRRA
0,ENCFF073TDR,hg19,[1],bigWig,1626480026,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/7f515cb3-767a-41b6-a98e-11ca8c86cc51/ENCFF073TDR.bigWig,human,HEK293,ZBTB7A
0,ENCFF006FZE,GRCh38,"[1, 2]",bigWig,538290919,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/70586164-af1f-4acb-969d-1c52c4dd8444/ENCFF006FZE.bigWig,human,MCF-7,MYC
0,ENCFF849QQY,hg19,[1],bigWig,483766141,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/01/6e01ee73-7acf-4647-9e68-4cccb350ef3f/ENCFF849QQY.bigWig,human,T47D,JUND
1,ENCFF408HVX,hg19,[2],bigWig,613004944,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/01/c035523b-cfb6-41a3-9ce5-1cf727309d88/ENCFF408HVX.bigWig,human,T47D,JUND
2,ENCFF407QCB,GRCh38,[2],bigWig,646331440,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/03/96e667f8-83e1-4fbb-8ec5-76b814cd77a8/ENCFF407QCB.bigWig,human,T47D,JUND
0,ENCFF412GSP,GRCh38,[1],bigWig,519607483,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/999be9c5-c3a6-47e8-a9e5-cacc14b40136/ENCFF412GSP.bigWig,human,GM12878,ATF2
1,ENCFF076MKO,GRCh38,[2],bigWig,616400105,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/a8626359-5a06-4e21-8383-a48751593cdd/ENCFF076MKO.bigWig,human,GM12878,ATF2
2,ENCFF104KBC,hg19,[2],bigWig,598581194,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/97674845-7e38-439d-ae55-aea3a3e10158/ENCFF104KBC.bigWig,human,GM12878,ATF2
3,ENCFF214DHW,hg19,"[1, 2]",bigWig,910286428,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/0732f1af-4e19-438e-8a6f-dcb0b9a9e0b4/ENCFF214DHW.bigWig,human,GM12878,ATF2
4,ENCFF013ZEQ,hg19,[1],bigWig,518137432,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/40718d1c-51e2-4f90-b71f-b66dade73410/ENCFF013ZEQ.bigWig,human,GM12878,ATF2
0,ENCFF120BII,hg19,"[1, 2]",bigWig,583373638,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/06/13/f958bdf6-84f6-4af8-b078-07f30bf55e92/ENCFF120BII.bigWig,human,HepG2,RAD21
0,ENCFF471WDT,GRCh38,[1],bigWig,445210314,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/1137a1fa-1e5d-4a15-982a-c2bdca00370e/ENCFF471WDT.bigWig,human,HepG2,ATF1
0,ENCFF264JBU,GRCh38,[2],bigWig,234157822,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/c2754d6e-3283-45d4-bbab-2a5c3ad322a7/ENCFF264JBU.bigWig,human,WI38,H3K4me3
1,ENCFF161RJJ,GRCh38,[1],bigWig,191473342,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/21ce8267-823b-4b49-821a-f73dc1700575/ENCFF161RJJ.bigWig,human,WI38,H3K4me3
2,ENCFF181HKY,GRCh38,"[1, 2]",bigWig,349230228,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/69d72ac6-b7c3-4e60-ba8c-fa40807cc077/ENCFF181HKY.bigWig,human,WI38,H3K4me3
